merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,merchant_status,declared_avg_ticket_size_inr
MCH8512,Luthra-Bhasin,4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2025-07-22 00:00:00,ACTIVE,2579.73
MCH8517,"Bandi, Bir and Buch",5912.0,PHARMACY,INDIVIDUAL,Dilli,Delhi,2025-05-12 00:00:00,ACTIVE,2544.34
MCH8518,Srivastava-Parsa,5699.0,APPAREL,INDIVIDUAL,Jaipur,Rajasthan,2024-09-11 00:00:00,ACTIVE,191.84
MCH8521,"Sankaran, Mangat and Gaba",5311.0,DEPARTMENT STORES,SOLE_PROPRIETOR,Dilli,Delhi,2024-11-24 00:00:00,ACTIVE,1028.11
MCH8525,Bah1-Mangat,7011.0,HOTEL & LODGING,INDIVIDUAL,Mumbai,Maharashtra,2025-03-27 07:27:27,INACTIVE,444.54
MCH8527,  Tella-Mani  ,5912.0,PHARMACY,PARTNERSHIP,Ludhiana,Punjab,2025-09-11 00:00:00,ACTIVE,
MCH8529,Pradhan PLC,5942.0,BOOKS & STATIONERY,SOLE_PROPRIETOR,Dilli,Delhi,2025-07-13 03:13:00,ACTIVE,476.91
MCH8530,Chopra-Khanna,5311.0,DEPARTMENT STORES,PARTNERSHIP,Hyderabad,Telangana,,ACTIVE,442.28
MCH8536,Boase PLC,,TELECOM,PARTNERSHIP,Mumbai,Maharashtra,2024-10-23 00:00:00,ACTIVE,3149.45
MCH8537,Sunder LLC,4131.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Chennai,Tamil Nadu,2025-09-16 00:00:00,ACTIVE,1072.34
MCH8539,Arya-Char,5699.0,APPAREL,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-10-07 09:25:50,ACTIVE,3012.9
MCH8540,Tiwari Ltd,5999.0,OTHER,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-06-27 07:54:00,ACTIVE,
MCH8545,Taneja and Sons,5411.0,GROCERY,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-07-06 00:00:00,ACTIVE,1926.0
MCH8546,jani plc,5311.0,DEPARTMENT STORE,PARTNERSHIP,Kolkata,West Bengal,2024-09-21 00:00:00,ACTIVE,1691.74
MCH8548,Karpe Ltd,5812.0,FOOD & DINING,PARTNERSHIP,New Delhi,Delhi,,ACTIVE,699.0
MCH8549,"Amb1e, Sangha and C0mar",4814.0,TELECOM,INDIVIDUAL,Ludhiana,Punjab,2026-01-12 00:00:00,ACTIVE,1130.69
MCH8550,Nayar Ltd,,TELECOM,PARTNERSHIP,Jalandhar,Punjab,2024-01-09 17:54:25,ACTIVE,1649.78
MCH8551,  Sule-Ganesh  ,5699.0,CLOTHING,INDIVIDUAL,Kolkata,West Bengal,2023-03-15 04:50:00,ACTIVE,1452.12
MCH8552,"Manne, Manda and Toor",4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Pune,Maharashtra,2023-08-19 00:00:00,ACTIVE,
MCH8553,Kumar and Sons,5411.0,GROCERY STORES,PARTNERSHIP,Jalandhar,Punjab,2025-11-15 00:00:00,ACTIVE,1412.27
MCH8554,MANGAT PLC,5999.0,OTHER,SOLE_PROPRIETOR,Mumbai,Maharashtra,2023-04-03 00:00:00,INACTIVE,
MCH8555,Gopal LLC,5942.0,BOOK STORE,PRIVATE_LIMITED,Chennai,Tamil Nadu,2025-06-13 00:00:00,ACTIVE,
MCH8556,"Rout, Dhillon and Sinha",5942.0,BOOK STORE,SOLE_PROPRIETOR,Jaipur,Rajasthan,2023-04-05 17:49:00,ACTIVE,
MCH8558,Dutt-Tailor,5311.0,RETAIL,SOLE_PROPRIETOR,Amritsar,Punjab,2024-12-29 00:00:00,ACTIVE,857.14
MCH8559,"Gokhale, Dugal and Pradhan",5812.0,EATING PLACE,PRIVATE_LIMITED,Pune,Maharashtra,2023-09-07 00:00:00,SUSPENDED,2171.47
MCH8561,"Swaminathan, Sa1vi and Kant",569.0,CLOTHING,PRIVATE_LIMITED,Mumbai,Maharashtra,2025-04-19 00:00:00,ACTIVE,4447.81
MCH8562,Radhakrishnan-Apte,581.0,FOOD & DINING,PRIVATE_LIMITED,Chennai,Tamil Nadu,2023-04-12 06:47:00,ACTIVE,1647.0
MCH8563,"Sen, Saxena and Chopra",5411.0,GROCERY,SOLE_PROPRIETOR,Pune,Maharashtra,2025-12-18 00:00:00,ACTIVE,1384.68
MCH8565,"MAMMEN, MODI AND SANKAR",5812.0,FOOD & DINING,SOLE_PROPRIETOR,Jpr,Rajasthan,2024-07-27 21:42:00,ACTIVE,609.89
MCH8566,Magar-Kota,4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Asr,Punjab,2026-03-01 12:47:00,ACTIVE,1353.18
MCH8568,Krishna-Agrawal,4814.0,TELECOM,PARTNERSHIP,Kolkata,West Bengal,2024-10-25 03:43:00,INACTIVE,412.1
MCH8569,Tara Ltd,5812.0,FOOD & DINING,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-11-18 04:42:59,ACTIVE,1022.19
MCH8570,  Reddy Ltd  ,5942.0,BOOKS & STATIONERY,PARTNERSHIP,Hyderabad,Telangana,2023-03-28 00:00:00,ACTIVE,528.1
MCH8571,"Garde, Toor and Malhotra",481.0,TELECOM,PARTNERSHIP,Amritsar,Punjab,2023-05-31 00:00:00,ACTIVE,266.55
MCH8572,"Sheth,SethandKulkarni",4814.0,TELECOM,INDIVIDUAL,Jaipur,Rajasthan,2026-01-15 00:00:00,ACTIVE,4326.0
MCH8574,vohra group,5912.0,PHARMACY,INDIVIDUAL,Jaipur,Rajasthan,2026-02-04 00:00:00,INACTIVE,-746.57
MCH8575,"Doctor, Merchant and Bhatti",4814.0,TELECOM,PARTNERSHIP,Kolkata,West Bengal,2024-04-18 00:00:00,ACTIVE,2693.45
MCH8578,Bhatt LLC,4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Pune,Maharashtra,2023-08-26 23:42:00,INACTIVE,2462.04
MCH8579,OM LLC,5311.0,DEPARTMENT STORES,SOLE_PROPRIETOR,Blr,Karnataka,2024-05-10 00:00:00,ACTIVE,3034.67
MCH8581,"Sundaram, Sekhon and Andra",7011.0,HOTEL & LODGING,PARTNERSHIP,Jalandhar,Punjab,2024-11-14 00:00:00,ACTIVE,953.97
MCH8588,"Kala, Kant and Gola",,TRANSPORT & TRAVEL,INDIVIDUAL,Chennai,Tamil Nadu,2025-11-24 00:00:00,ACTIVE,
MCH8591,Dutta and Sons,5999.0,MISC RETAIL,INDIVIDUAL,Kolkata,West Bengal,2025-02-02 00:00:00,ACTIVE,2731.17
MCH8592,Venkatesh-Brahmbhatt,5942.0,BOOKS & STATIONERY,PRIVATE_LIMITED,Bengaluru,Karnataka,2023-11-29 06:07:36,ACTIVE,2914.59
MCH8597,Hayre-Badami,5812.0,FOOD & DINING,PRIVATE_LIMITED,Amritsar,Punjab,2023-05-26 00:00:00,ACTIVE,1847.81
MCH8598,"Raghavan, Nadig and Karpe",581.0,FOOD & DINING,SOLE_PROPRIETOR,Pune,Maharashtra,2024-06-16 14:32:56,ACTIVE,1385.16
MCH8600,"KALITA, BAINS AND GANDHI",581.0,FOOD & DINING,SOLE_PROPRIETOR,Delhi,Delhi,2024-07-06 00:00:00,ACTIVE,855.0
MCH8601,CHAHAL-PAREKH,5812.0,FOOD & DINING,PRIVATE_LIMITED,Asr,Punjab,2025-02-20 00:00:00,ACTIVE,-600.58
MCH8602,Raghavan-Ah1uwa1ia,5411.0,GROCERY,INDIVIDUAL,Chennai,Tamil Nadu,2023-01-19 00:00:00,ACTIVE,-292.78
MCH8603,mane ltd,5812.0,FOOD & DINING,SOLE_PROPRIETOR,Ludhiana,Punjab,2023-04-01 16:26:07,ACTIVE,258.46
MCH8606,Prabhakar Ltd,5942.0,BOOK STORE,PARTNERSHIP,Mumbay,Maharashtra,2024-11-25 22:32:00,ACTIVE,602.72
MCH8607,Sachdeva-Dutta,4814.0,TELECOM,PARTNERSHIP,Jalandhar,Punjab,2026-02-16 21:14:26,ACTIVE,699.07
MCH8610,Pandey and Sons,5999.0,RETAIL OTHER,SOLE_PROPRIETOR,Bengaluru,Karnataka,,ACTIVE,1014.0
MCH8612,KURIAN-GODA,5812.0,EATING PLACE,SOLE_PROPRIETOR,Mumbai,Maharashtra,2023-07-18 06:11:37,ACTIVE,1133.93
MCH8613,Comar-Tata,5812.0,FOOD & DINING,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-09-05 12:31:28,SUSPENDED,2485.09
MCH8614,Basu-Gola,4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Pune,Maharashtra,2026-08-01 00:00:00,ACTIVE,1454.86
MCH8615,devi-narasimhan,5942.0,BOOK STORE,SOLE_PROPRIETOR,Kolkata,West Bengal,2024-11-18 00:00:00,ACTIVE,722.58
MCH8616,RATTI-JHA,569.0,APPAREL,SOLE_PROPRIETOR,Pune,Maharashtra,2025-05-30 00:00:00,ACTIVE,
MCH8619,Salvi-Nazareth,5411.0,GROCERY,SOLE_PROPRIETOR,New Delhi,Delhi,2024-07-25 00:00:00,ACTIVE,860.21
MCH8622,choudhry-krishna,7011.0,HOTEL & LODGING,PARTNERSHIP,Pune,Maharashtra,2025-03-18 00:00:00,ACTIVE,196.86
MCH8624,Kannan-Mital,5912.0,PHARMACY,SOLE_PROPRIETOR,Pune,Maharashtra,2023-05-20 00:00:00,ACTIVE,1202.33
MCH8628,"char, sastry and sane",4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Pune,Maharashtra,2023-08-18 01:53:50,ACTIVE,1108.74
MCH8631,Chaudhari-Chhabra,5699.0,CLOTHING,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2024-02-17 00:00:00,ACTIVE,1011.95
MCH8632,"Koshy, Suri and Dey",5812.0,FOOD & DINING,INDIVIDUAL,Delhi,Delhi,2025-11-14 10:58:44,ACTIVE,3705.21
MCH8633,  Pillai-Lata  ,5912.0,PHARMACY,INDIVIDUAL,Amritsar,Punjab,2025-04-02 00:00:00,ACTIVE,1325.55
MCH8634,Palla-Brar,5912.0,PHARMACY,PARTNERSHIP,Jalandhar,Punjab,2023-06-13 00:00:00,ACTIVE,843.2
MCH8636,GHOSH-DASH,594.0,BOOKS & STATIONERY,PARTNERSHIP,Asr,Punjab,2023-09-06 09:12:03,ACTIVE,3699.41
MCH8638,ramanathan-apte,594.0,BOOK STORE,PARTNERSHIP,Chennai,Tamil Nadu,2025-04-16 00:00:00,ACTIVE,985.8
MCH8639,Samra-Behl,7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Bengaluru,Karnataka,2024-06-30 11:58:00,INACTIVE,2557.45
MCH8640,"vasa, nanda and bhat",5311.0,DEPARTMENT STORE,SOLE_PROPRIETOR,Pune,Maharashtra,2025-03-05 00:00:00,ACTIVE,347.11
MCH8641,Rai and Sons,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Ludhiana,Punjab,2024-10-01 00:00:00,ACTIVE,
MCH8643,"Kota, Aurora and Dugal",5699.0,APPAREL,SOLE_PROPRIETOR,Delhi,Delhi,2024-04-15 14:41:15,ACTIVE,1011.23
MCH8644,M0re-L0ke,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Ludhiana,Punjab,2025-07-20 00:00:00,ACTIVE,1294.91
MCH8645,"Desai, Agarwal and Handa",4814.0,TELECOM,INDIVIDUAL,Ludhiana,Punjab,2024-03-31 00:00:00,ACTIVE,1177.09
MCH8648,"KUMER, PRADHAN AND PAI",5912.0,PHARMACY,SOLE_PROPRIETOR,Jalandhar,Punjab,2023-12-17 00:00:00,ACTIVE,2147.87
MCH8650,Konda Ltd,5999.0,OTHER,SOLE_PROPRIETOR,Ludhiana,Punjab,2024-05-27 00:00:00,ACTIVE,578.35
MCH8654,Bhavsar-Subramanian,,GROCERY,INDIVIDUAL,Mumbai,Maharashtra,2025-12-15 00:00:00,ACTIVE,714.58
MCH8656,"Sarma, Krish and Ranganathan",5942.0,BOOKS & STATIONERY,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-02-04 00:00:00,ACTIVE,
MCH8659,sha ltd,7011.0,HOTEL & LODGING,PARTNERSHIP,Mumbay,Maharashtra,2024-10-23 00:00:00,ACTIVE,
MCH8660,"Ben, Guha and Sabharwa1",5812.0,FOOD & DINING,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2025-07-22 00:00:00,ACTIVE,
MCH8661,Kapoor and Sons,,TRANSPORT & TRAVEL,PARTNERSHIP,Mumbai,Maharashtra,,ACTIVE,1762.47
MCH8663,Khalsa Group,,BOOK STORE,PARTNERSHIP,Jalandhar,Punjab,2023-05-04 00:00:00,INACTIVE,338.0
MCH8672,"Ganguly, Sarin and Merchant",5311.0,RETAIL,INDIVIDUAL,Jalandhar,Punjab,2025-09-06 00:00:00,INACTIVE,1816.05
MCH8673,Goswami and Sons,581.0,FOOD & DINING,PRIVATE_LIMITED,New Delhi,Delhi,2026-02-25 00:00:00,ACTIVE,979.86
MCH8674,"Mani, Dutta and Issac",5812.0,FOOD & DINING,PRIVATE_LIMITED,Chennai,Tamil Nadu,2023-05-05 15:05:33,ACTIVE,
MCH8678,Dani-Talwar,701.0,HOTEL & LODGING,PARTNERSHIP,Lucknow,Uttar Pradesh,2024-07-07 00:00:00,INACTIVE,393.54
MCH8679,Dutt-Goel,481.0,TELECOM,PRIVATE_LIMITED,Kolkata,West Bengal,2024-08-14 00:00:00,ACTIVE,423.15
MCH8680,Bhatt-Toor,5311.0,DEPARTMENT STORE,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-12-02 00:00:00,ACTIVE,1399.6
MCH8681,Suri Ltd,5699.0,CLOTHING,PARTNERSHIP,Jalandhar,Punjab,2025-07-19 03:33:54,ACTIVE,1034.26
MCH8692,Singhal-Mane,5999.0,MISC RETAIL,PARTNERSHIP,Jalandhar,Punjab,2025-07-24 00:00:00,ACTIVE,1884.81
MCH8693,  Mukhopadhyay-Rama  ,,GROCERY STORES,INDIVIDUAL,Lucknow,Uttar Pradesh,2024-10-07 22:23:22,ACTIVE,406.79
MCH8697,Karnik Ltd,599.0,OTHER,SOLE_PROPRIETOR,Hyderabad,Telangana,2023-01-19 11:39:00,ACTIVE,353.31
MCH8698,"Boase, Bal and Mand",5311.0,DEPARTMENT STORES,PRIVATE_LIMITED,Kolkata,West Bengal,2025-06-13 00:00:00,ACTIVE,3054.52
MCH8703,MODY GROUP,,OTHER,PARTNERSHIP,Hyderabad,Telangana,2023-04-09 03:36:19,SUSPENDED,2908.51
MCH8705,"Sahota, Kale and Patil",4131.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Delhi,Delhi,2024-11-10 00:00:00,ACTIVE,1127.21
MCH8708,"Mukherjee, Sami and Purohit",5999.0,RETAIL OTHER,SOLE_PROPRIETOR,Hyderabad,Telangana,2026-01-28 00:00:00,SUSPENDED,2919.92
MCH8713,"Shere, Loke and Butala",4814.0,TELECOM,PRIVATE_LIMITED,Delhi,Delhi,,INACTIVE,-1029.16
MCH8714,GuptaGroup,5912.0,PHARMACY,SOLE_PROPRIETOR,Pune,Maharashtra,2023-08-10 00:00:00,INACTIVE,569.38
MCH8715,"Raju,LokeandVora",599.0,RETAIL OTHER,PARTNERSHIP,Hyderabad,Telangana,2025-09-14 00:00:00,ACTIVE,1332.26
MCH8716,"Naik, Chada and Divan",5999.0,OTHER,PRIVATE_LIMITED,Ludhiana,Punjab,2023-01-11 00:00:00,ACTIVE,225.43
MCH8718,  Chaudhari-Bhalla  ,5812.0,EATING PLACE,INDIVIDUAL,Pune,Maharashtra,2024-07-23 04:38:30,ACTIVE,
MCH8719,kala llc,5311.0,DEPARTMENT STORE,INDIVIDUAL,Kolkata,West Bengal,2025-10-25 00:00:00,ACTIVE,2779.32
MCH8721,Bera-Chhabra,4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2024-08-09 00:00:00,ACTIVE,2543.82
MCH8724,Sethi-Reddy,5411.0,GROCERY,PRIVATE_LIMITED,Hyderabad,Telangana,2025-04-09 00:00:00,INACTIVE,425.41
MCH8725,Gala Group,7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Jpr,Rajasthan,2024-08-14 22:49:00,ACTIVE,7512.0
MCH8726,Rast0gi-Saini,5999.0,MISC RETAIL,PARTNERSHIP,Ludhiana,Punjab,,ACTIVE,4900.29
MCH8727,Vig-Mann,5999.0,RETAIL OTHER,PARTNERSHIP,Delhi,Delhi,,ACTIVE,157.65
MCH8729,"Chowdhury, Krishnamurthy and Parekh",5942.0,BOOKS & STATIONERY,PRIVATE_LIMITED,Kolkata,West Bengal,2024-02-07 00:00:00,ACTIVE,870.42
MCH8730,"Bhasin, Mall and Sarraf",5999.0,MISC RETAIL,PRIVATE_LIMITED,Jalandhar,Punjab,2025-02-13 00:00:00,ACTIVE,937.7
MCH8733,"Dhillon, Goel and Dar",4814.0,TELECOM,SOLE_PROPRIETOR,Kolkata,West Bengal,2024-03-27 19:48:14,ACTIVE,-2966.16
MCH8734,"Ganguly, Hayre and Choudhury",4814.0,TELECOM,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2023-05-05 00:00:00,ACTIVE,4276.72
MCH8735,"Chhabra, Kunda and Sem",4814.0,TELECOM,PARTNERSHIP,Jalandhar,Punjab,2025-09-18 00:00:00,ACTIVE,1589.68
MCH8736,Dora-Sachar,5311.0,DEPARTMENT STORES,PRIVATE_LIMITED,Mumbai,Maharashtra,2024-10-11 13:06:21,ACTIVE,2228.33
MCH8741,Swaminathan-Kakar,4814.0,TELECOM,SOLE_PROPRIETOR,Kolkata,West Bengal,2024-08-17 15:49:00,ACTIVE,8897.16
MCH8744,Prashad LLC,5942.0,BOOK STORE,INDIVIDUAL,Jalandhar,Punjab,2025-03-31 16:57:30,ACTIVE,3282.54
MCH8746,  Kari Inc  ,5912.0,PHARMACY,PARTNERSHIP,Pune,Maharashtra,2024-11-10 07:16:00,ACTIVE,
MCH8749,"  Tara, Parmer and Walla  ",413.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Kolkata,West Bengal,2025-06-19 00:00:00,INACTIVE,584.1
MCH8750,"Bawa, Chatterjee and Sathe",7011.0,HOTEL & LODGING,INDIVIDUAL,Ludhiana,Punjab,2025-11-30 21:13:53,ACTIVE,3120.06
MCH8753,"Bhandari, Trivedi and Bora",4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Hyderabad,Telangana,2024-12-27 13:54:54,INACTIVE,718.79
MCH8755,"Biswas, Divan and Sachdeva",7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Chennai,Tamil Nadu,2025-07-25 09:26:00,SUSPENDED,2277.32
MCH8756,Warrior Inc,5699.0,APPAREL,PRIVATE_LIMITED,Jalandhar,Punjab,2023-10-04 00:00:00,ACTIVE,1476.03
MCH8761,chokshi llc,7011.0,HOTEL & LODGING,INDIVIDUAL,Hyderabad,Telangana,2025-01-12 06:08:00,ACTIVE,963.43
MCH8762,Dani-Saha,4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Kolkata,West Bengal,,ACTIVE,778.15
MCH8765,"Kamdar, Sehgal and Tata",5411.0,GROCERY,PARTNERSHIP,Delhi,Delhi,2025-01-06 00:00:00,ACTIVE,4863.17
MCH8766,Shanker Ltd,5912.0,PHARMACY,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-07-02 00:00:00,ACTIVE,801.0
MCH8767,Golla Group,5699.0,APPAREL,SOLE_PROPRIETOR,Hyderabad,Telangana,2023-11-05 00:00:00,ACTIVE,397.99
MCH8768,"GARDE, MOHAN AND SRIDHAR",5311.0,DEPARTMENT STORE,INDIVIDUAL,Kolkata,West Bengal,2024-12-05 00:00:00,SUSPENDED,1569.36
MCH8769,Dara-Keer,5912.0,PHARMACY,PRIVATE_LIMITED,Jpr,Rajasthan,2024-12-29 11:46:00,ACTIVE,637.83
MCH8770,Mani-Mutti,5999.0,OTHER,SOLE_PROPRIETOR,New Delhi,Delhi,2023-04-07 00:00:00,ACTIVE,379.0
MCH8775,Bakshi-Shah,5699.0,APPAREL,PARTNERSHIP,New Delhi,Delhi,2025-07-09 07:17:12,ACTIVE,480.13
MCH8777,Kibe PLC,7011.0,HOTEL & LODGING,PARTNERSHIP,Mumbai,Maharashtra,2023-06-16 00:00:00,INACTIVE,1945.67
MCH8779,Tak-Wali,5812.0,FOOD & DINING,INDIVIDUAL,Bengaluru,Karnataka,2024-01-24 00:00:00,ACTIVE,206.0
MCH8781,Gade PLC,5912.0,PHARMACY,PRIVATE_LIMITED,Mumbay,Maharashtra,2023-02-27 16:50:53,ACTIVE,714.3
MCH8782,SWAMY-KHURANA,5699.0,APPAREL,SOLE_PROPRIETOR,Asr,Punjab,2025-04-29 00:00:00,ACTIVE,1314.55
MCH8784,"Iyengar, Savant and Sehgal",4131.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Mumbai,Maharashtra,2024-01-12 00:00:00,ACTIVE,575.0
MCH8789,"Pingle,NadigandNarula",5812.0,FOOD & DINING,INDIVIDUAL,Ludhiana,Punjab,2025-02-07 00:00:00,ACTIVE,-1463.08
MCH8790,Thaman-Singh,5912.0,PHARMACY,INDIVIDUAL,Kolkata,West Bengal,2024-02-04 00:00:00,ACTIVE,
MCH8792,CHOPRA-NORI,5699.0,APPAREL,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2025-09-01 00:00:00,ACTIVE,-793.52
MCH8794,Mani-Zachariah,5411.0,GROCERY,PARTNERSHIP,Blr,Karnataka,2026-01-04 01:33:25,INACTIVE,6393.53
MCH8795,basak-bhavsar,5942.0,BOOKS & STATIONERY,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-03-15 00:00:00,INACTIVE,243.16
MCH8798,Ch0wdhury-Su1e,5311.0,DEPARTMENT STORE,INDIVIDUAL,Jalandhar,Punjab,2024-12-28 02:38:26,ACTIVE,207.92
MCH8799,"  Dada, Ramaswamy and Dugal  ",5942.0,BOOKS & STATIONERY,PRIVATE_LIMITED,Hyderabad,Telangana,2023-04-09 00:00:00,SUSPENDED,2080.34
MCH8801,BEDI INC,5912.0,PHARMACY,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2024-08-11 00:00:00,ACTIVE,3479.49
MCH8805,bose inc,5699.0,APPAREL,INDIVIDUAL,Ludhiana,Punjab,2024-10-07 00:00:00,ACTIVE,6022.98
MCH8808,"  Kothari, Bansal and Gupta  ",,BOOKS & STATIONERY,INDIVIDUAL,Blr,Karnataka,2025-09-19 01:30:00,ACTIVE,380.0
MCH8809,Narasimhan-Sem,,TELECOM,INDIVIDUAL,Jalandhar,Punjab,2023-02-05 00:00:00,INACTIVE,2118.31
MCH8811,Bobal LLC,5999.0,OTHER,PARTNERSHIP,Hyderabad,Telangana,2023-12-18 00:00:00,ACTIVE,1645.76
MCH8813,Dey-Dua,5812.0,FOOD & DINING,PARTNERSHIP,Hyderabad,Telangana,2023-11-10 00:00:00,ACTIVE,1432.39
MCH8817,SawhneyLtd,7011.0,HOTEL & LODGING,INDIVIDUAL,Pune,Maharashtra,,INACTIVE,495.07
MCH8819,AcharyaInc,5912.0,PHARMACY,PRIVATE_LIMITED,Ludhiana,Punjab,2024-02-27 00:00:00,ACTIVE,2075.22
MCH8820,Mistry Group,5812.0,FOOD & DINING,PARTNERSHIP,Kolkata,West Bengal,2025-10-19 00:00:00,ACTIVE,1132.45
MCH8821,MUKHOPADHYAY-CHERIAN,5812.0,FOOD & DINING,SOLE_PROPRIETOR,Jalandhar,Punjab,2023-11-26 00:00:00,ACTIVE,703.03
MCH8823,SUBRAMANIAN INC,5699.0,CLOTHING,PARTNERSHIP,Mumbai,Maharashtra,2024-01-31 00:00:00,SUSPENDED,523.43
MCH8824,Mani PLC,5999.0,OTHER,INDIVIDUAL,Hyderabad,Telangana,2024-02-22 00:00:00,ACTIVE,1314.9
MCH8825,"mandal, chaudhari and savant",5699.0,APPAREL,INDIVIDUAL,Jalandhar,Punjab,2025-07-27 00:00:00,ACTIVE,1817.3
MCH8826,Mallick-Dasgupta,5311.0,DEPARTMENT STORE,PRIVATE_LIMITED,Jalandhar,Punjab,2023-02-09 07:13:10,ACTIVE,1719.24
MCH8828,RANGANATHAN AND SONS,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Amritsar,Punjab,2026-01-02 04:46:18,ACTIVE,
MCH8832,"Korpal, Dugar and Grover",5411.0,GROCERY,INDIVIDUAL,Ludhiana,Punjab,2025-10-27 07:47:00,ACTIVE,2140.7
MCH8835,"Natarajan, Hegde and Varughese",5999.0,RETAIL OTHER,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-08-04 15:21:00,ACTIVE,523.96
MCH8837,Tata-Rajagopal,5411.0,GROCERY,PARTNERSHIP,Ludhiana,Punjab,2023-09-03 00:00:00,SUSPENDED,2586.19
MCH8838,"KALA, SIDHU AND KURUVILLA",5912.0,PHARMACY,PARTNERSHIP,Chennai,Tamil Nadu,2023-02-11 00:00:00,INACTIVE,593.62
MCH8840,Chatterjee and Sons,5311.0,RETAIL,INDIVIDUAL,Pune,Maharashtra,2024-09-26 02:57:00,ACTIVE,1208.62
MCH8842,"Bala, Pillai and Kala",599.0,OTHER,PARTNERSHIP,Amritsar,Punjab,2023-04-23 00:00:00,SUSPENDED,
MCH8844,"Lad, Walia and Raj",5912.0,PHARMACY,INDIVIDUAL,Ludhiana,Punjab,2025-11-26 00:00:00,ACTIVE,
MCH8845,Varkey-Jha,,OTHER,PARTNERSHIP,Kolkata,West Bengal,2024-01-03 05:26:00,ACTIVE,5630.04
MCH8850,"  Sachdev, Nayar and Arora  ",5411.0,GROCERY,PARTNERSHIP,Ludhiana,Punjab,2025-04-07 03:43:08,SUSPENDED,
MCH8851,"  Kanda, Kohli and Thaman  ",5812.0,FOOD & DINING,SOLE_PROPRIETOR,Jalandhar,Punjab,,SUSPENDED,5573.07
MCH8852,Bali-Hora,,PHARMACY,INDIVIDUAL,Dilli,Delhi,2024-07-09 00:00:00,ACTIVE,2821.74
MCH8854,Sabharwal-Mitter,,HOTEL & LODGING,SOLE_PROPRIETOR,Jaipur,Rajasthan,2023-12-01 17:23:56,ACTIVE,1003.79
MCH8855,"Rau, Dua and Nadkarni",5411.0,GROCERY,PRIVATE_LIMITED,Ludhiana,Punjab,2025-06-06 02:15:00,ACTIVE,2893.79
MCH8861,Prashad and Sons,5999.0,RETAIL OTHER,INDIVIDUAL,Chennai,Tamil Nadu,,ACTIVE,
MCH8863,Sastry PLC,4814.0,TELECOM,INDIVIDUAL,Pune,Maharashtra,2024-03-08 00:00:00,ACTIVE,
MCH8864,Lala-Ben,5912.0,PHARMACY,INDIVIDUAL,Ludhiana,Punjab,2025-12-28 05:23:00,ACTIVE,869.2
MCH8865,Wali-Yogi,5942.0,BOOK STORE,PARTNERSHIP,Pune,Maharashtra,,ACTIVE,1783.0
MCH8869,Tella-Roy,5912.0,PHARMACY,SOLE_PROPRIETOR,Ludhiana,Punjab,2025-05-17 00:00:00,ACTIVE,618.72
MCH8870,Solanki-Cherian,4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Kolkata,West Bengal,2025-07-04 00:00:00,ACTIVE,1597.0
MCH8873,"Pathak, Bath and Kant",4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Pune,Maharashtra,2025-11-06 00:00:00,ACTIVE,2212.3
MCH8876,Narayanan and Sons,5942.0,BOOKS & STATIONERY,INDIVIDUAL,Blr,Karnataka,2025-12-10 00:00:00,INACTIVE,2065.28
